aer_ai_mean,aer_ai_valid_frac,co_mean,co_valid_frac,no2_mean,no2_valid_frac,period_start,city,precip_mm
1.7113900618934976,1,0.0316889172801198,1.0,1.9267254966570945e-05,1.0,2022-05-03,Karachi,0.028668998142105245
1.3652282632326296,1,0.0315540825821662,1.0,2.751172743263616e-05,1.0,2022-05-10,Karachi,0.01475199946897789
1.53758839023562,1,0.0317791709390282,1.0,1.9589613960740017e-05,1.0,2022-05-17,Karachi,0.2230113418737281
1.87810922033328,1,0.0303723355702622,1.0,1.661457685778228e-05,1.0,2022-05-24,Karachi,0.5439816291577007
1.2019143512555133,1,0.0307794549765769,1.0,2.1524173970865684e-05,1.0,2022-05-31,Karachi,0.1049830072524312
1.195882030710148,1,0.0309193704628505,1.0,2.200449884107035e-05,1.0,2022-06-07,Karachi,2.147395242312098
1.5994444894273143,1,0.0306625063184448,1.0,1.9576687437042485e-05,1.0,2022-06-14,Karachi,4.198341973365912
1.546764873412521,1,0.0318500422292057,1.0,3.5720362965501314e-05,1.0,2022-06-21,Karachi,0.8575748648900366
0.503979602916466,1,0.0351683422551274,0.9792387543252596,2.5212740917023526e-05,1.0,2022-06-28,Karachi,26.08409834398455
-0.7200076048382018,1,0.0298294598309661,0.9930795847750864,3.292648305604952e-05,0.9619377162629758,2022-07-05,Karachi,174.2698442582838
-0.2368615319234808,1,0.0299539499017708,1.0,3.653688029005284e-05,1.0,2022-07-12,Karachi,30.804018408780703
-0.137475092773139,1,0.0304994271390449,1.0,2.2467803810529632e-05,0.972318339100346,2022-07-19,Karachi,61.94985742109874
-0.0150154226865633,1,0.0289629794303564,1.0,1.45286925990143e-05,0.8442906574394463,2022-07-26,Karachi,28.53297446669909
0.1408537211575887,1,0.0301850064296908,1.0,2.7705914626813536e-05,1.0,2022-08-02,Karachi,8.154298623443037
-0.6615615067665841,1,0.0296642119315791,0.9965397923875432,3.282387175557247e-05,0.8200692041522492,2022-08-09,Karachi,81.70865821419295
-0.08410498225768,1,0.0314187808700133,0.8754325259515571,2.410222049714531e-05,0.8823529411764706,2022-08-16,Karachi,59.26395197810425
0.350758104814829,1,0.0311049603871652,1.0,2.052958619694712e-05,1.0,2022-08-23,Karachi,49.625553060499385
-0.2548379125450527,1,0.0297717050260719,1.0,2.3462474963710994e-05,1.0,2022-08-30,Karachi,1.9214200029888848
-0.0006067258246191,1,0.0328012313777933,0.972318339100346,4.437022617059745e-05,1.0,2022-09-06,Karachi,2.764474526059874
0.0388812637720078,1,0.0294599961666345,1.0,3.400057996215426e-05,1.0,2022-09-13,Karachi,1.2665403955743808
0.0498068436430313,1,0.0292996714835196,1.0,2.173915483891041e-05,1.0,2022-09-20,Karachi,1.8034139488471004
0.0615241837882792,1,0.0283860888540882,1.0,2.7218893027871343e-05,1.0,2022-09-27,Karachi,0.40788550363083276
-0.0225689806204452,1,0.0313123410486596,0.8996539792387543,5.2622516466133625e-05,1.0,2022-10-04,Karachi,0.05080026351159965
0.1549500425754658,1,0.0304086397897602,0.8131487889273357,5.694132482343887e-05,1.0,2022-10-11,Karachi,0.005151301667893904
0.1821195978857245,1,0.031303539466314,0.7439446366782007,4.519078691153681e-05,1.0,2022-10-18,Karachi,0.034037372403715176
-0.0723314675166346,1,0.0320661822334946,0.9757785467128028,3.702606069967797e-05,1.0,2022-10-25,Karachi,0.08684904657878473
-0.3885362264849623,1,0.0305159779186116,0.8823529411764706,3.446926903436669e-05,1.0,2022-11-01,Karachi,0.18529865047079122
-0.1089594473044436,1,0.0345344347981533,0.8996539792387543,4.8254408433696426e-05,1.0,2022-11-08,Karachi,0.08303274952129285
-0.2139832015581675,1,0.035300845257915,0.8339100346020761,5.109689415582514e-05,1.0,2022-11-15,Karachi,0.01823655693053306
-0.1894645568061468,1,0.0346417124649212,0.8235294117647058,6.928021976434501e-05,1.0,2022-11-22,Karachi,0.004324820059410282
0.1058079280010549,1,0.0339925667424385,0.8235294117647058,5.74351355061071e-05,1.0,2022-11-29,Karachi,0.004824496298664446
-0.0829713432216107,1,0.0377184927702861,0.7577854671280276,5.521166186561499e-05,1.0,2022-12-06,Karachi,0.006911402715522212
-0.0613736693847803,1,0.0338858355038243,0.9792387543252596,6.232782062244966e-05,1.0,2022-12-13,Karachi,0.00644690830498007
-0.0079118244115243,1,0.0344643851798021,0.8235294117647058,7.538043914099366e-05,1.0,2022-12-20,Karachi,0.009873740151830866
-0.0215521640269977,1,0.0368215380277836,0.8442906574394463,5.047750174616808e-05,1.0,2022-12-27,Karachi,0.018439227870661084
-0.0868980383922061,1,0.0352991495750217,0.7820069204152249,5.447854366767738e-05,1.0,2023-01-03,Karachi,0.009458205965984234
0.1791470793492931,1,0.034414989467676,1.0,6.658375596663286e-05,1.0,2023-01-10,Karachi,0.054264645985967426
0.1753439062175292,1,0.0343829334009694,0.8719723183391004,6.582849192799861e-05,1.0,2023-01-17,Karachi,0.005590616257933334
-0.1068191244104755,1,0.0324051469165315,0.7058823529411765,6.550870843280939e-05,1.0,2023-01-24,Karachi,0.014403151482695246
0.0566321105966046,1,0.0364328359979982,0.7923875432525952,5.519197542176837e-05,1.0,2023-01-31,Karachi,0.00909239581722565
0.2529279520263242,1,0.0343382180996626,0.9134948096885812,4.24089201325026e-05,1.0,2023-02-07,Karachi,0.009316048513770043
