aer_ai_mean,aer_ai_valid_frac,co_mean,co_valid_frac,no2_mean,no2_valid_frac,period_start,city,precip_mm
0.1532548514695788,1,0.0316830389391363,1.0,0.0001216857657163,1.0,2024-08-06,Tehran,1.4978257260871428
0.3872409677541597,1,0.0315803450395418,1.0,0.0001464332832794,1.0,2024-08-13,Tehran,6.0589952083630125
0.0887809694537746,1,0.0315380455388507,1.0,0.0001440556405959,1.0,2024-08-20,Tehran,2.8480426512500405
0.4781020080911868,1,0.0322479962912226,1.0,0.0002003027342771,1.0,2024-08-27,Tehran,4.59743289167604
0.6098878541340887,1,0.0320749324310341,1.0,0.0002274086898667,1.0,2024-09-03,Tehran,1.6652960351075408
0.2657138313013241,1,0.0306006428275527,1.0,0.0001975031518978,0.9896193771626296,2024-09-10,Tehran,8.045912677530808
0.0730278951670275,1,0.0291044686219743,1.0,0.0001987833753078,1.0,2024-09-17,Tehran,2.8065287116691056
-0.1874273834876506,1,0.0285954909143846,1.0,0.0001924381110745,0.9826989619377162,2024-09-24,Tehran,29.92021815497997
0.070543092857391,1,0.0290513231597182,1.0,0.0002243592149561,1.0,2024-10-01,Tehran,2.8523833333650197
0.018966494601964,1,0.0300077710151796,1.0,0.0003012012974454,1.0,2024-10-08,Tehran,0.7060979210112048
-0.0609366373782495,1,0.0278083267026314,1.0,0.0002282445183632,1.0,2024-10-15,Tehran,1.7694745976264763
-0.0050640452950044,1,0.0291048356948107,1.0,0.000295553998911,1.0,2024-10-22,Tehran,16.998762780887596
-0.3334229056673394,1,0.0287113128073298,0.903114186851211,0.0004887910868222,1.0,2024-10-29,Tehran,7.8969253794363405
-0.237835681073685,1,0.0283451840287082,1.0,0.0003548977740228,1.0,2024-11-05,Tehran,3.790095927986441
-0.462021711986393,1,0.0287019571911032,1.0,0.0004089512022396,1.0,2024-11-12,Tehran,16.84994709814224
-0.4237894989784935,1,0.0287139316371929,1.0,0.0003288781462866,1.0,2024-11-19,Tehran,5.750240108390345
-0.1245118511109691,1,0.0322114183059037,1.0,0.000453307052027,1.0,2024-11-26,Tehran,4.419677040721235
-0.1971115315875397,1,0.0353602272904793,1.0,0.0006713791122639,1.0,2024-12-03,Tehran,2.721772566785356
-0.53198979614658,1,0.0303613128014814,1.0,0.0004362537538964,1.0,2024-12-10,Tehran,7.3220504834128715
-0.4408874079877322,1,0.0324525317966832,1.0,0.0006877257309065,1.0,2024-12-17,Tehran,0.4209038518388083
-0.290718072735159,1,0.0328965977283957,1.0,0.0005036450445895,1.0,2024-12-24,Tehran,8.741709646835178
-0.5230732073494491,1,0.0323065021208139,1.0,0.000529438961603,1.0,2024-12-31,Tehran,3.1011947579833388
-0.5595127493665849,1,0.0335623770961887,1.0,0.000599840568405,1.0,2025-01-07,Tehran,1.9440944372961835
-0.350364073048206,1,0.0295174348658928,1.0,0.0004394622721502,1.0,2025-01-14,Tehran,5.353044337310002
-0.5339903826753927,1,0.0307213898364419,1.0,0.0004327698682806,0.9930795847750864,2025-01-21,Tehran,7.990937818759757
-0.6693387857797602,1,0.0324266357552957,1.0,0.0005209878625672,1.0,2025-01-28,Tehran,0.42036666568582554
